White Population (Estimated) Rate,Black or African American Population (Estimated) Rate,American Indian and Alaska Native Population (Estimated) Rate,Asian Population (Estimated) Rate,Native Hawaiian and Other Pacific Islander Population (Estimated) Rate,Hispanic Population (Estimated) Rate,US Census Population Estimate Rate,Total Employment (Number of Jobs) Rate,Personal Income Rate,Personal Consumption Expenditures Rate,Total Educational Attainment Estimate Rate,Total Opioid Claims Rate,Total Claims Rate,Opioid Prescribing Rate,Long Acting Total Opioid Claims Rate,Long Acting Opioid Prescribing Rate,Total Opioid Prescriptions Rate,Any Opioid Overdose Rate,Prescription Opioid Overdose Rate, Synthetic Opioids other than Methadone (primarily fentanyl) Overdose Rate,2013,2014,2015,2016,2017,2018,2019,2020,2021,United States,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
0.757175633,0.076428091,0.027504558,0.173565348,0.009174297,0.392339107,0.120663567,0.61052269,0.06166152,0.04650078,0.679953576,0.08420534,2.230445452,0.0378,0.00544997,0.0647,0.356046432,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.898409645,0.057135711,0.02747108,0.045734406,0.003869475,0.216555105,0.017431117,0.677176766,0.058248547,0.045597847,0.684602578,0.092480896,1.385577012,0.0667,0.008553392,0.0925,0.463359694,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.821302532,0.134715004,0.011924821,0.055314765,0.002253703,0.165006276,0.010936791,0.647482306,0.073675509,0.050764304,0.697539082,0.091820226,2.610408943,0.0352,0.006430999,0.07,0.432764471,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.716957347,0.247638795,0.013747886,0.047071051,0.002080694,0.094255857,0.002958605,0.617404613,0.05293898,0.045590366,0.702906457,0.108075099,2.626391309,0.0412,0.017977528,0.1663,0.591775467,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.474886636,0.481980325,0.013822398,0.054857863,0.002651435,0.110759543,0.002154421,1.298477449,0.08053361,0.067636729,0.710328951,0.101350996,3.027883382,0.0335,0.004283197,0.0423,0.373839553,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.792399842,0.181474826,0.010149929,0.036428685,0.002659525,0.260544638,0.065031952,0.590743812,0.051225523,0.043611269,0.719933111,0.042902666,1.358250036,0.0316,0.00303078,0.0706,0.544382794,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.623314434,0.3368612,0.011376136,0.049101141,0.00219623,0.097189105,0.032185311,0.597702015,0.046914075,0.03807974,0.663362863,0.065533274,1.528812653,0.0429,0.003918383,0.0598,0.64314781,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.434590072,0.035816828,0.026610882,0.569762392,0.268173328,0.106029645,0.004354148,0.649533203,0.053522727,0.045344255,0.699590753,0.081711641,1.781540606,0.0459,0.008512391,0.1042,0.361229202,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.954036188,0.014301337,0.028614659,0.024276372,0.004328014,0.126824552,0.005360677,0.594373868,0.043625555,0.035027116,0.652796058,0.055550736,1.352579286,0.0411,0.004723545,0.085,0.642881522,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.787457686,0.156345245,0.011033986,0.065199178,0.001457246,0.173254898,0.038932674,0.619331873,0.05726405,0.043941151,0.684211515,0.074076726,1.94832045,0.038,0.002494443,0.0337,0.443797862,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.870207589,0.111165352,0.00975042,0.029477579,0.001420471,0.071008935,0.020494792,0.591734753,0.047136119,0.037873631,0.667000922,0.09368527,2.259538245,0.0415,0.005561559,0.0594,0.657673434,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.925811613,0.050208896,0.010543827,0.031255595,0.002137846,0.061657195,0.00963749,0.659228864,0.049498841,0.037888187,0.668209149,0.07474396,1.604386806,0.0466,0.024870631,0.3327,0.480062859,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.891626395,0.075880921,0.023616187,0.038227818,0.002313623,0.120634535,0.008911896,0.661205844,0.050990748,0.038251198,0.656227727,0.052187831,1.151519115,0.0453,0.004957861,0.095,0.678529004,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.894562228,0.095789617,0.008547864,0.019692792,0.001642149,0.038156941,0.01365897,0.570345496,0.042190139,0.036005751,0.680830675,0.179711904,5.080243973,0.0354,0.005476368,0.0305,0.774178013,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.643228891,0.336927183,0.013974638,0.022122008,0.001383228,0.052052868,0.014271435,0.584264168,0.046111846,0.036748813,0.670118235,0.157526611,4.043977318,0.039,0.003317433,0.0211,0.811308514,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.962143773,0.022315862,0.01533516,0.017400642,0.000965583,0.017036496,0.004100264,0.629731749,0.048514278,0.044819244,0.733799808,0.053562248,1.419850267,0.0377,0.008170146,0.1525,0.482526604,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.612065931,0.32636628,0.013289303,0.076726293,0.002365051,0.103668014,0.018486679,0.621125119,0.061545992,0.045312027,0.689710936,0.099460739,2.315394033,0.043,0.010683112,0.1074,0.458341588,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.83162153,0.103335163,0.010757045,0.078781013,0.002294313,0.121741953,0.021067672,0.705087776,0.070789474,0.052912811,0.701847882,0.06252389,2.388574034,0.0262,0.005990949,0.0958,0.372696973,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.815853977,0.15411374,0.015726495,0.039426627,0.001221153,0.051913703,0.030557279,0.572239746,0.047853381,0.041226515,0.687859144,0.132635032,2.856263854,0.0464,0.007637711,0.0576,0.629743656,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.863973369,0.08096867,0.021979004,0.058454967,0.00162781,0.054959722,0.017160669,0.673399941,0.056955991,0.045458249,0.679156826,0.071852398,2.133491134,0.0337,0.005740482,0.0799,0.346837502,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.602148126,0.385644875,0.010474444,0.013944246,0.001255834,0.032947699,0.00912647,0.537376474,0.037795365,0.031767028,0.662877375,0.082446522,1.819931683,0.0453,0.003839244,0.0466,0.727861573,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.851076055,0.129911985,0.014121319,0.026603717,0.00258538,0.042831146,0.018743176,0.616614207,0.047105037,0.039947953,0.682794084,0.072974212,1.83617625,0.0397,0.006684638,0.0916,0.631652276,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.91527079,0.011234505,0.084559689,0.014900859,0.002240497,0.039820384,0.003248757,0.644218689,0.047823733,0.041422918,0.692925718,0.261785918,2.761566483,0.0948,0.132810896,0.5073,0.56627407,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.903799613,0.06295053,0.022431956,0.032865544,0.00224252,0.111387517,0.005891331,0.690940903,0.052451036,0.040822389,0.657715974,0.054732456,1.395058561,0.0392,0.006711462,0.1226,0.527420239,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.781000916,0.117541182,0.027595707,0.107818096,0.01508352,0.289465392,0.00927286,0.610048751,0.04936502,0.039627416,0.691773091,0.114652765,2.099759628,0.0546,0.010548961,0.092,0.547695353,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.948068873,0.023917689,0.009126506,0.035075096,0.00112836,0.038739868,0.004145978,0.658702467,0.061270907,0.051284958,0.716385352,0.027665114,1.042619389,0.0265,0.003979148,0.1438,0.455602097,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.740480311,0.162926,0.011372253,0.106902144,0.002223077,0.205670775,0.027205296,0.624182358,0.067301717,0.049848995,0.696067357,0.063191078,2.139871768,0.0295,0.005518836,0.0873,0.382896804,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.843001613,0.033697368,0.122603706,0.024628013,0.003090143,0.490558108,0.006406087,0.530428599,0.041401999,0.035601508,0.676526946,0.128657426,2.751771698,0.0468,0.00500202,0.0389,0.482700451,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.718996497,0.191796521,0.016309118,0.097855271,0.002690787,0.191543299,0.059797472,0.64751635,0.067100948,0.049920887,0.699563776,0.067727096,3.385781682,0.02,0.005688367,0.084,0.347470218,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.725948235,0.235581625,0.023327269,0.036948972,0.002216553,0.095714728,0.031793585,0.582758962,0.045837002,0.03736809,0.683466396,0.059052628,1.475437667,0.04,0.006496071,0.11,0.619401718,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.889957661,0.039948057,0.06729451,0.021775855,0.001720912,0.039371788,0.002325499,0.760986604,0.056223177,0.044870287,0.658865987,0.048860488,1.275773555,0.0383,0.002118248,0.0434,0.428358476,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.84037666,0.144664979,0.009124817,0.029228333,0.001239888,0.039302478,0.035739066,0.605037697,0.048665667,0.039653153,0.687193666,0.11047795,3.681589728,0.03,0.005933622,0.0537,0.534183691,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.797397634,0.094077375,0.139210263,0.030029253,0.003304942,0.108648232,0.012065566,0.586349191,0.046238558,0.034480947,0.661245324,0.07647012,1.418570311,0.0539,0.006808186,0.089,0.790867121,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.904866407,0.031906009,0.034580539,0.062586739,0.008366842,0.132200066,0.012800028,0.614329068,0.050565239,0.04132942,0.705713681,0.105838169,2.182043524,0.0485,0.0066384,0.0627,0.570249153,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.836443243,0.133114276,0.009000862,0.041837889,0.001530161,0.076013183,0.039190973,0.606091276,0.055767471,0.045020703,0.702205626,0.072262102,2.629583467,0.0275,0.006613342,0.0915,0.49824496,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.862520744,0.101391624,0.018907091,0.043759404,0.003335102,0.158929445,0.003241169,0.612389058,0.054270214,0.043322056,0.699205542,0.083735314,3.318487584,0.0252,0.006403999,0.0765,0.409728529,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.701491368,0.282382787,0.011180544,0.02235775,0.001825126,0.05812359,0.015578663,0.558495764,0.043542847,0.037024633,0.685891476,0.045896048,1.294857201,0.0354,0.003358602,0.0732,0.678092905,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.86743023,0.030063021,0.105252983,0.01990366,0.001706873,0.041505096,0.002690585,0.693869359,0.051923615,0.041065926,0.662791994,0.037281694,1.004952319,0.0371,0.003720778,0.0998,0.487169457,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.802289995,0.181189493,0.011078638,0.023633188,0.001727897,0.055902027,0.020738641,0.60786273,0.047066056,0.03695911,0.684670959,0.06748552,2.005439513,0.0337,0.002761213,0.0409,0.845139256,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.807383966,0.137187697,0.016613214,0.058216537,0.002624878,0.39560089,0.087580228,0.61516689,0.051798661,0.039395542,0.645497937,0.031126797,1.083030749,0.0287,0.001503639,0.0483,0.478983051,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.931447698,0.021048425,0.022796359,0.03643912,0.015666435,0.142354428,0.009653563,0.655986572,0.046037641,0.036035432,0.593284066,0.038075491,0.79011414,0.0482,0.003949412,0.1037,0.591994746,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.961898329,0.020217605,0.012834466,0.024030013,0.001008319,0.02001274,0.001911655,0.700479512,0.053740225,0.048035378,0.713544451,0.096862686,2.395765378,0.0404,0.014684652,0.1516,0.419909027,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.722684739,0.213949843,0.012651629,0.080718536,0.002556598,0.095940979,0.026040163,0.622619999,0.056858965,0.043064851,0.68406318,0.085547743,1.304762235,0.0656,0.054547804,0.6376,0.443429617,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.832439659,0.058278871,0.034687682,0.11439188,0.012818075,0.128455107,0.02302911,0.602891829,0.060395377,0.04612222,0.692866537,0.095065056,1.894488662,0.0502,0.007519803,0.0791,0.497389127,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.951443919,0.046050479,0.00833355,0.0112179,0.000847198,0.016796118,0.005525526,0.497291458,0.041385352,0.036864248,0.70919952,0.143376932,5.250213599,0.0273,0.005796386,0.0404,0.654283362,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.889350886,0.077282208,0.018054784,0.03466155,0.001267102,0.069624168,0.017774296,0.640539106,0.051341112,0.040944937,0.687175554,0.101459741,1.87404651,0.0541,0.020150383,0.1986,0.444300959,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.944430053,0.019157108,0.037901474,0.016383619,0.002405648,0.100139193,0.001771684,0.69871031,0.060028253,0.042060326,0.678928045,0.040402104,0.817619773,0.0494,0.004003081,0.0991,0.54573494,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.790410187,0.14538717,0.020879206,0.067512901,0.00478606,0.180158546,1,0.604062545,0.05178773,0.0407035,0.680513764,0.099165262,2.16625296,0.0458,0.00742075,0.0748,0.592688634,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.707368754,0.276019278,0.013811429,0.018304264,0.001736166,0.043134579,0.015003559,0.543097166,0.040834819,0.033478571,0.67847775,0.073310743,1.512665773,0.0485,0.003210134,0.0438,1.051248988,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.72065486,0.053121327,0.199750871,0.084781972,0.019706255,0.071679107,0.002279091,0.614791432,0.057263662,0.047548054,0.649894802,0.131911258,2.027203053,0.0651,0.016474062,0.1249,0.531036475,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.854638024,0.061050742,0.063104632,0.046233532,0.004942617,0.313244386,0.021678278,0.530746353,0.04245821,0.036669973,0.668459588,0.137506087,2.279373073,0.0603,0.012879238,0.0937,0.607947148,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.811131363,0.165339206,0.019947701,0.020454716,0.004396018,0.075264951,0.009239159,0.54593281,0.041708371,0.032589855,0.66860684,0.106751491,1.68267676,0.0634,0.006168407,0.0578,1.012296199,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.759039229,0.076239143,0.027444275,0.171316814,0.009108317,0.390320273,0.120993872,0.598632434,0.058932675,0.044190429,0.678209843,0.100766578,2.25581176,0.0447,0.00653926,0.0649,0.404085029,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.899683324,0.056483927,0.027287077,0.044751675,0.003796226,0.214823315,0.01727788,0.669472343,0.055081736,0.043889126,0.680395505,0.120041564,1.47440952,0.0814,0.011090499,0.0924,0.543583078,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.824148525,0.132879705,0.011701037,0.054255502,0.002224134,0.160320295,0.010996865,0.643374698,0.070642912,0.048940376,0.697518323,0.11056033,2.567950765,0.0431,0.008942686,0.0809,0.481419586,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.719781573,0.24570903,0.013477851,0.046200083,0.001998033,0.092252976,0.002946407,0.610363675,0.050604525,0.043697635,0.703263872,0.114496494,2.552747452,0.0449,0.01918279,0.1675,0.668037313,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.470589417,0.487253238,0.01389656,0.054026875,0.002676885,0.109403669,0.002144053,1.295180317,0.078132895,0.064585219,0.709552289,0.121288979,3.172207167,0.0382,0.005639246,0.0465,0.41870864,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
